"campaignid","sample","caab_code","level_1","level_2","level_3","level_4","level_5","level_6","level_7","level_8","family","genus","species","number"
"2021-03_West-Coast_BOSS","26","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,13
"2021-03_West-Coast_BOSS","27","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,18
"2021-03_West-Coast_BOSS","27","10000000","Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","27","54079009","Biota","Macroalgae","Large canopy-forming","Brown",NA,NA,NA,NA,"Lessoniaceae","Ecklonia","radiata",24
"2021-03_West-Coast_BOSS","27","63618905","Biota","Seagrasses","Strap-like leaves",NA,NA,NA,NA,NA,"Cymodoceaceae","Thalassodendron","spp",2
"2021-03_West-Coast_BOSS","27","80300000","Biota","Macroalgae",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","27","80300904","Biota","Macroalgae","Erect coarse branching","Brown",NA,NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","27","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,25
"2021-03_West-Coast_BOSS","27","80300929","Biota","Macroalgae","Encrusting","Red",NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","27","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,3
"2021-03_West-Coast_BOSS","27","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,3
"2021-03_West-Coast_BOSS","28","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2021-03_West-Coast_BOSS","28","10000000","Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2021-03_West-Coast_BOSS","28","10000903","Biota","Sponges","Massive forms",NA,NA,NA,NA,NA,NA,NA,NA,7
"2021-03_West-Coast_BOSS","28","10000912","Biota","Sponges","Erect forms",NA,NA,NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","28","54079009","Biota","Macroalgae","Large canopy-forming","Brown",NA,NA,NA,NA,"Lessoniaceae","Ecklonia","radiata",1
"2021-03_West-Coast_BOSS","28","63618905","Biota","Seagrasses","Strap-like leaves",NA,NA,NA,NA,NA,"Cymodoceaceae","Thalassodendron","spp",14
"2021-03_West-Coast_BOSS","28","80300000","Biota","Macroalgae",NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","28","80300904","Biota","Macroalgae","Erect coarse branching","Brown",NA,NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","28","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,39
"2021-03_West-Coast_BOSS","28","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","28","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,5
"2021-03_West-Coast_BOSS","29","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"2021-03_West-Coast_BOSS","29","10000000","Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2021-03_West-Coast_BOSS","29","10000903","Biota","Sponges","Massive forms",NA,NA,NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","29","10000909","Biota","Sponges","Cup-likes",NA,NA,NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","29","10000912","Biota","Sponges","Erect forms",NA,NA,NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","29","11001000","Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","29","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,13
"2021-03_West-Coast_BOSS","29","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","29","82001012","Physical","Substrate","Unconsolidated (soft)","Pebble / gravel","Pebble (10-64mm)",NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","29","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,43
"2021-03_West-Coast_BOSS","3","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","3","54079009","Biota","Macroalgae","Large canopy-forming","Brown",NA,NA,NA,NA,"Lessoniaceae","Ecklonia","radiata",5
"2021-03_West-Coast_BOSS","3","63618905","Biota","Seagrasses","Strap-like leaves",NA,NA,NA,NA,NA,"Cymodoceaceae","Thalassodendron","spp",7
"2021-03_West-Coast_BOSS","3","80300904","Biota","Macroalgae","Erect coarse branching","Brown",NA,NA,NA,NA,NA,NA,NA,10
"2021-03_West-Coast_BOSS","3","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,53
"2021-03_West-Coast_BOSS","3","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,3
"2021-03_West-Coast_BOSS","30","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2021-03_West-Coast_BOSS","30","10000000","Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","30","10000909","Biota","Sponges","Cup-likes",NA,NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","30","54079009","Biota","Macroalgae","Large canopy-forming","Brown",NA,NA,NA,NA,"Lessoniaceae","Ecklonia","radiata",31
"2021-03_West-Coast_BOSS","30","63618905","Biota","Seagrasses","Strap-like leaves",NA,NA,NA,NA,NA,"Cymodoceaceae","Thalassodendron","spp",15
"2021-03_West-Coast_BOSS","30","80300000","Biota","Macroalgae",NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","30","80300906","Biota","Macroalgae","Erect coarse branching","Red",NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","30","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,22
"2021-03_West-Coast_BOSS","30","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,3
"2021-03_West-Coast_BOSS","31","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","31","10000000","Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2021-03_West-Coast_BOSS","31","10000903","Biota","Sponges","Massive forms",NA,NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","31","54079009","Biota","Macroalgae","Large canopy-forming","Brown",NA,NA,NA,NA,"Lessoniaceae","Ecklonia","radiata",11
"2021-03_West-Coast_BOSS","31","63618905","Biota","Seagrasses","Strap-like leaves",NA,NA,NA,NA,NA,"Cymodoceaceae","Thalassodendron","spp",18
"2021-03_West-Coast_BOSS","31","80300000","Biota","Macroalgae",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","31","80300904","Biota","Macroalgae","Erect coarse branching","Brown",NA,NA,NA,NA,NA,NA,NA,4
"2021-03_West-Coast_BOSS","31","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,18
"2021-03_West-Coast_BOSS","31","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","31","82001004","Physical","Substrate","Consolidated (hard)","Cobbles",NA,NA,NA,NA,NA,NA,NA,16
"2021-03_West-Coast_BOSS","31","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,4
"2021-03_West-Coast_BOSS","32","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","32","10000903","Biota","Sponges","Massive forms",NA,NA,NA,NA,NA,NA,NA,NA,3
"2021-03_West-Coast_BOSS","32","54079009","Biota","Macroalgae","Large canopy-forming","Brown",NA,NA,NA,NA,"Lessoniaceae","Ecklonia","radiata",5
"2021-03_West-Coast_BOSS","32","63618905","Biota","Seagrasses","Strap-like leaves",NA,NA,NA,NA,NA,"Cymodoceaceae","Thalassodendron","spp",18
"2021-03_West-Coast_BOSS","32","80300904","Biota","Macroalgae","Erect coarse branching","Brown",NA,NA,NA,NA,NA,NA,NA,3
"2021-03_West-Coast_BOSS","32","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,37
"2021-03_West-Coast_BOSS","32","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","32","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,10
"2021-03_West-Coast_BOSS","33","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","33","10000000","Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","33","54079009","Biota","Macroalgae","Large canopy-forming","Brown",NA,NA,NA,NA,"Lessoniaceae","Ecklonia","radiata",9
"2021-03_West-Coast_BOSS","33","63618905","Biota","Seagrasses","Strap-like leaves",NA,NA,NA,NA,NA,"Cymodoceaceae","Thalassodendron","spp",1
"2021-03_West-Coast_BOSS","33","80300904","Biota","Macroalgae","Erect coarse branching","Brown",NA,NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","33","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,62
"2021-03_West-Coast_BOSS","33","82001004","Physical","Substrate","Consolidated (hard)","Cobbles",NA,NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","33","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","34","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","34","54079009","Biota","Macroalgae","Large canopy-forming","Brown",NA,NA,NA,NA,"Lessoniaceae","Ecklonia","radiata",14
"2021-03_West-Coast_BOSS","34","80300904","Biota","Macroalgae","Erect coarse branching","Brown",NA,NA,NA,NA,NA,NA,NA,17
"2021-03_West-Coast_BOSS","34","80300906","Biota","Macroalgae","Erect coarse branching","Red",NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","34","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,8
"2021-03_West-Coast_BOSS","34","82001004","Physical","Substrate","Consolidated (hard)","Cobbles",NA,NA,NA,NA,NA,NA,NA,4
"2021-03_West-Coast_BOSS","34","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,35
"2021-03_West-Coast_BOSS","35","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","35","10000000","Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2021-03_West-Coast_BOSS","35","54079009","Biota","Macroalgae","Large canopy-forming","Brown",NA,NA,NA,NA,"Lessoniaceae","Ecklonia","radiata",7
"2021-03_West-Coast_BOSS","35","63618905","Biota","Seagrasses","Strap-like leaves",NA,NA,NA,NA,NA,"Cymodoceaceae","Thalassodendron","spp",9
"2021-03_West-Coast_BOSS","35","80300000","Biota","Macroalgae",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","35","80300904","Biota","Macroalgae","Erect coarse branching","Brown",NA,NA,NA,NA,NA,NA,NA,4
"2021-03_West-Coast_BOSS","35","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,48
"2021-03_West-Coast_BOSS","35","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,7
"2021-03_West-Coast_BOSS","36","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2021-03_West-Coast_BOSS","36","10000912","Biota","Sponges","Erect forms",NA,NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","36","54079009","Biota","Macroalgae","Large canopy-forming","Brown",NA,NA,NA,NA,"Lessoniaceae","Ecklonia","radiata",7
"2021-03_West-Coast_BOSS","36","80300904","Biota","Macroalgae","Erect coarse branching","Brown",NA,NA,NA,NA,NA,NA,NA,3
"2021-03_West-Coast_BOSS","36","80300908","Biota","Macroalgae","Erect fine branching","Brown",NA,NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","36","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,53
"2021-03_West-Coast_BOSS","36","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","36","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,4
"2021-03_West-Coast_BOSS","37","54079009","Biota","Macroalgae","Large canopy-forming","Brown",NA,NA,NA,NA,"Lessoniaceae","Ecklonia","radiata",75
"2021-03_West-Coast_BOSS","37","63618905","Biota","Seagrasses","Strap-like leaves",NA,NA,NA,NA,NA,"Cymodoceaceae","Thalassodendron","spp",4
"2021-03_West-Coast_BOSS","37","80300904","Biota","Macroalgae","Erect coarse branching","Brown",NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","38","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,15
"2021-03_West-Coast_BOSS","38","10000000","Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2021-03_West-Coast_BOSS","38","10000903","Biota","Sponges","Massive forms",NA,NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","38","10000909","Biota","Sponges","Cup-likes",NA,NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","38","10000912","Biota","Sponges","Erect forms",NA,NA,NA,NA,NA,NA,NA,NA,4
"2021-03_West-Coast_BOSS","38","54079009","Biota","Macroalgae","Large canopy-forming","Brown",NA,NA,NA,NA,"Lessoniaceae","Ecklonia","radiata",1
"2021-03_West-Coast_BOSS","38","63618905","Biota","Seagrasses","Strap-like leaves",NA,NA,NA,NA,NA,"Cymodoceaceae","Thalassodendron","spp",19
"2021-03_West-Coast_BOSS","38","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,31
"2021-03_West-Coast_BOSS","38","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","38","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","39","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"2021-03_West-Coast_BOSS","39","10000901","Biota","Sponges","Crusts",NA,NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","39","10000912","Biota","Sponges","Erect forms",NA,NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","39","54079009","Biota","Macroalgae","Large canopy-forming","Brown",NA,NA,NA,NA,"Lessoniaceae","Ecklonia","radiata",24
"2021-03_West-Coast_BOSS","39","63618905","Biota","Seagrasses","Strap-like leaves",NA,NA,NA,NA,NA,"Cymodoceaceae","Thalassodendron","spp",7
"2021-03_West-Coast_BOSS","39","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,37
"2021-03_West-Coast_BOSS","39","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","39","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,3
"2021-03_West-Coast_BOSS","4","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2021-03_West-Coast_BOSS","4","10000000","Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"2021-03_West-Coast_BOSS","4","10000903","Biota","Sponges","Massive forms",NA,NA,NA,NA,NA,NA,NA,NA,4
"2021-03_West-Coast_BOSS","4","10000909","Biota","Sponges","Cup-likes",NA,NA,NA,NA,NA,NA,NA,NA,3
"2021-03_West-Coast_BOSS","4","10000912","Biota","Sponges","Erect forms",NA,NA,NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","4","11168902","Biota","Cnidaria","Corals","Black & Octocorals","Branching (3D)",NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","4","63618905","Biota","Seagrasses","Strap-like leaves",NA,NA,NA,NA,NA,"Cymodoceaceae","Thalassodendron","spp",1
"2021-03_West-Coast_BOSS","4","80300904","Biota","Macroalgae","Erect coarse branching","Brown",NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","4","80300905","Biota","Macroalgae","Erect coarse branching","Green",NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","4","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,27
"2021-03_West-Coast_BOSS","4","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,16
"2021-03_West-Coast_BOSS","4","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,10
"2021-03_West-Coast_BOSS","40","00000002","Biota","Sessile invertebrates",NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","40","82001004","Physical","Substrate","Consolidated (hard)","Cobbles",NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","40","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,77
"2021-03_West-Coast_BOSS","41","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"2021-03_West-Coast_BOSS","41","10000000","Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","41","10000912","Biota","Sponges","Erect forms",NA,NA,NA,NA,NA,NA,NA,NA,3
"2021-03_West-Coast_BOSS","41","54079009","Biota","Macroalgae","Large canopy-forming","Brown",NA,NA,NA,NA,"Lessoniaceae","Ecklonia","radiata",1
"2021-03_West-Coast_BOSS","41","63618905","Biota","Seagrasses","Strap-like leaves",NA,NA,NA,NA,NA,"Cymodoceaceae","Thalassodendron","spp",1
"2021-03_West-Coast_BOSS","41","80300000","Biota","Macroalgae",NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","41","80300904","Biota","Macroalgae","Erect coarse branching","Brown",NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","41","80300906","Biota","Macroalgae","Erect coarse branching","Red",NA,NA,NA,NA,NA,NA,NA,12
"2021-03_West-Coast_BOSS","41","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,47
"2021-03_West-Coast_BOSS","41","82001004","Physical","Substrate","Consolidated (hard)","Cobbles",NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","41","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","42","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","42","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","42","82001004","Physical","Substrate","Consolidated (hard)","Cobbles",NA,NA,NA,NA,NA,NA,NA,9
"2021-03_West-Coast_BOSS","42","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,69
"2021-03_West-Coast_BOSS","43","10000000","Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2021-03_West-Coast_BOSS","43","10000903","Biota","Sponges","Massive forms",NA,NA,NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","43","11168912","Biota","Cnidaria","Corals","Black & Octocorals","Fan (2D)",NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","43","54079009","Biota","Macroalgae","Large canopy-forming","Brown",NA,NA,NA,NA,"Lessoniaceae","Ecklonia","radiata",8
"2021-03_West-Coast_BOSS","43","63618905","Biota","Seagrasses","Strap-like leaves",NA,NA,NA,NA,NA,"Cymodoceaceae","Thalassodendron","spp",9
"2021-03_West-Coast_BOSS","43","80300000","Biota","Macroalgae",NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2021-03_West-Coast_BOSS","43","80300904","Biota","Macroalgae","Erect coarse branching","Brown",NA,NA,NA,NA,NA,NA,NA,9
"2021-03_West-Coast_BOSS","43","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,22
"2021-03_West-Coast_BOSS","43","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,6
"2021-03_West-Coast_BOSS","43","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,13
"2021-03_West-Coast_BOSS","44","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2021-03_West-Coast_BOSS","44","63618905","Biota","Seagrasses","Strap-like leaves",NA,NA,NA,NA,NA,"Cymodoceaceae","Thalassodendron","spp",18
"2021-03_West-Coast_BOSS","44","80300000","Biota","Macroalgae",NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2021-03_West-Coast_BOSS","44","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,46
"2021-03_West-Coast_BOSS","44","82001004","Physical","Substrate","Consolidated (hard)","Cobbles",NA,NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","44","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,5
"2021-03_West-Coast_BOSS","45","00000002","Biota","Sessile invertebrates",NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2021-03_West-Coast_BOSS","45","10000000","Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,38
"2021-03_West-Coast_BOSS","45","10000903","Biota","Sponges","Massive forms",NA,NA,NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","45","10000909","Biota","Sponges","Cup-likes",NA,NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","45","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,7
"2021-03_West-Coast_BOSS","45","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,16
"2021-03_West-Coast_BOSS","45","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,8
"2021-03_West-Coast_BOSS","46","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2021-03_West-Coast_BOSS","46","54079009","Biota","Macroalgae","Large canopy-forming","Brown",NA,NA,NA,NA,"Lessoniaceae","Ecklonia","radiata",6
"2021-03_West-Coast_BOSS","46","63618905","Biota","Seagrasses","Strap-like leaves",NA,NA,NA,NA,NA,"Cymodoceaceae","Thalassodendron","spp",5
"2021-03_West-Coast_BOSS","46","80300000","Biota","Macroalgae",NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"2021-03_West-Coast_BOSS","46","80300904","Biota","Macroalgae","Erect coarse branching","Brown",NA,NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","46","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,31
"2021-03_West-Coast_BOSS","46","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","46","82001004","Physical","Substrate","Consolidated (hard)","Cobbles",NA,NA,NA,NA,NA,NA,NA,17
"2021-03_West-Coast_BOSS","46","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,6
"2021-03_West-Coast_BOSS","47","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","47","54079009","Biota","Macroalgae","Large canopy-forming","Brown",NA,NA,NA,NA,"Lessoniaceae","Ecklonia","radiata",5
"2021-03_West-Coast_BOSS","47","63618905","Biota","Seagrasses","Strap-like leaves",NA,NA,NA,NA,NA,"Cymodoceaceae","Thalassodendron","spp",18
"2021-03_West-Coast_BOSS","47","80300904","Biota","Macroalgae","Erect coarse branching","Brown",NA,NA,NA,NA,NA,NA,NA,7
"2021-03_West-Coast_BOSS","47","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,48
"2021-03_West-Coast_BOSS","47","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","48","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2021-03_West-Coast_BOSS","48","10000903","Biota","Sponges","Massive forms",NA,NA,NA,NA,NA,NA,NA,NA,3
"2021-03_West-Coast_BOSS","48","10000909","Biota","Sponges","Cup-likes",NA,NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","48","54079009","Biota","Macroalgae","Large canopy-forming","Brown",NA,NA,NA,NA,"Lessoniaceae","Ecklonia","radiata",13
"2021-03_West-Coast_BOSS","48","63618905","Biota","Seagrasses","Strap-like leaves",NA,NA,NA,NA,NA,"Cymodoceaceae","Thalassodendron","spp",8
"2021-03_West-Coast_BOSS","48","80300000","Biota","Macroalgae",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","48","80300904","Biota","Macroalgae","Erect coarse branching","Brown",NA,NA,NA,NA,NA,NA,NA,4
